date,iso_code,continent,location,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers
2021-10-22,MYS,Asia,Malaysia,2420222.0,6630.0,28312.0,78.0,123840.0,33347142.0,49358698.0,25569409.0,23872391.0,91178.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-23,MYS,Asia,Malaysia,2426050.0,5828.0,28354.0,42.0,95998.0,33443140.0,49479982.0,25581958.0,23973160.0,99736.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-24,MYS,Asia,Malaysia,2431716.0,5666.0,28400.0,46.0,90298.0,33533438.0,49612348.0,25594281.0,24085329.0,108515.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-25,MYS,Asia,Malaysia,2436498.0,4782.0,28492.0,92.0,158097.0,33691535.0,49805603.0,25619610.0,24232138.0,130971.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-26,MYS,Asia,Malaysia,2442224.0,5726.0,28576.0,84.0,136381.0,33827916.0,49995585.0,25645880.0,24373987.0,153966.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-27,MYS,Asia,Malaysia,2448372.0,6148.0,28674.0,98.0,134361.0,33962277.0,50172320.0,25666896.0,24502540.0,182454.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-28,MYS,Asia,Malaysia,2454749.0,6377.0,28769.0,95.0,120098.0,34082375.0,50366179.0,25688061.0,24623416.0,235587.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-29,MYS,Asia,Malaysia,2460809.0,6060.0,28832.0,63.0,111590.0,34193965.0,50512067.0,25704370.0,24707917.0,281376.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-30,MYS,Asia,Malaysia,2466663.0,5854.0,28876.0,44.0,95529.0,34289494.0,50592391.0,25712103.0,24759850.0,302586.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-10-31,MYS,Asia,Malaysia,2471642.0,4979.0,28912.0,36.0,94129.0,34383623.0,50659941.0,25719053.0,24803898.0,319545.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-01,MYS,Asia,Malaysia,2476268.0,4626.0,28975.0,63.0,166192.0,34549815.0,50772757.0,25729310.0,24862310.0,364239.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-02,MYS,Asia,Malaysia,2481339.0,5071.0,29045.0,70.0,130085.0,34679900.0,50899414.0,25739763.0,24921444.0,422094.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-03,MYS,Asia,Malaysia,2486630.0,5291.0,29091.0,46.0,122981.0,34802881.0,51018867.0,25748901.0,24966601.0,487726.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-04,MYS,Asia,Malaysia,2492343.0,5713.0,29155.0,64.0,77824.0,34880705.0,51063114.0,25752260.0,24986277.0,509180.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-05,MYS,Asia,Malaysia,2497265.0,4922.0,29202.0,47.0,92096.0,34972801.0,51149460.0,25758322.0,25018265.0,557651.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-06,MYS,Asia,Malaysia,2501966.0,4701.0,29256.0,54.0,90496.0,35063297.0,51194388.0,25763562.0,25032321.0,583512.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-07,MYS,Asia,Malaysia,2506309.0,4343.0,29291.0,35.0,104754.0,35168051.0,51235672.0,25767497.0,25047148.0,606236.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-08,MYS,Asia,Malaysia,2510852.0,4543.0,29349.0,58.0,171373.0,35339424.0,51348535.0,25774481.0,25092992.0,666579.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-09,MYS,Asia,Malaysia,2517173.0,6321.0,29427.0,78.0,172100.0,35511524.0,51468092.0,25783276.0,25124893.0,745888.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-10,MYS,Asia,Malaysia,2522498.0,5325.0,29486.0,59.0,157834.0,35669358.0,51604077.0,25791927.0,25164949.0,833596.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-11,MYS,Asia,Malaysia,2528821.0,6323.0,29535.0,49.0,134405.0,35803763.0,51753315.0,25801556.0,25210248.0,928530.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-12,MYS,Asia,Malaysia,2535338.0,6517.0,29576.0,41.0,121752.0,35925515.0,51872322.0,25809605.0,25245322.0,1004718.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-13,MYS,Asia,Malaysia,2541147.0,5809.0,29631.0,55.0,97144.0,36022659.0,51931834.0,25813710.0,25261995.0,1043844.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-14,MYS,Asia,Malaysia,2546309.0,5162.0,29676.0,45.0,100418.0,36123077.0,51978541.0,25817718.0,25273580.0,1075383.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-15,MYS,Asia,Malaysia,2551452.0,5143.0,29729.0,53.0,177454.0,36300531.0,52084988.0,25824490.0,25301297.0,1147846.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-16,MYS,Asia,Malaysia,2556865.0,5413.0,29769.0,40.0,146234.0,36446765.0,52210066.0,25831942.0,25328197.0,1239073.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-17,MYS,Asia,Malaysia,2563153.0,6288.0,29837.0,68.0,141163.0,36587928.0,52332593.0,25838675.0,25349734.0,1333582.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-18,MYS,Asia,Malaysia,2569533.0,6380.0,29892.0,55.0,123274.0,36711202.0,52461020.0,25846442.0,25371542.0,1432808.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-19,MYS,Asia,Malaysia,2575888.0,6355.0,29937.0,45.0,112679.0,36823881.0,52570113.0,25853810.0,25389532.0,1517026.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-20,MYS,Asia,Malaysia,2581747.0,5859.0,29978.0,41.0,91129.0,36915010.0,52618482.0,25857173.0,25396208.0,1555531.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-21,MYS,Asia,Malaysia,2586601.0,4854.0,30002.0,24.0,91061.0,37006071.0,52657651.0,25859982.0,25401483.0,1586658.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-22,MYS,Asia,Malaysia,2591486.0,4885.0,30063.0,61.0,163003.0,37169074.0,52770541.0,25865292.0,25413979.0,1681764.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-23,MYS,Asia,Malaysia,2597080.0,5594.0,30110.0,47.0,141344.0,37310418.0,52910451.0,25870863.0,25425112.0,1805015.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-24,MYS,Asia,Malaysia,2602835.0,5755.0,30147.0,37.0,140860.0,37451278.0,53053573.0,25876340.0,25434209.0,1933604.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-25,MYS,Asia,Malaysia,2608979.0,6144.0,30195.0,48.0,124075.0,37575353.0,53197314.0,25882455.0,25440603.0,2064910.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-26,MYS,Asia,Malaysia,2614480.0,5501.0,30240.0,45.0,100487.0,37675840.0,53313955.0,25887574.0,25447664.0,2169402.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-27,MYS,Asia,Malaysia,2619577.0,5097.0,30280.0,40.0,84924.0,37760764.0,53370736.0,25890190.0,25453286.0,2217963.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-28,MYS,Asia,Malaysia,2623816.0,4239.0,30309.0,29.0,91939.0,37852703.0,53414551.0,25892568.0,25457116.0,2255799.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-29,MYS,Asia,Malaysia,2627903.0,4087.0,30370.0,61.0,147289.0,37999992.0,53526646.0,25897381.0,25464337.0,2356007.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-30,MYS,Asia,Malaysia,2632782.0,4879.0,30425.0,55.0,145865.0,38145857.0,53665840.0,25902765.0,25473507.0,2481218.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-01,MYS,Asia,Malaysia,2638221.0,5439.0,30474.0,49.0,133503.0,38279360.0,53812789.0,25908452.0,25482147.0,2614679.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-02,MYS,Asia,Malaysia,2644027.0,5806.0,30521.0,47.0,117037.0,38396397.0,53967509.0,25914218.0,25491605.0,2754421.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-03,MYS,Asia,Malaysia,2649578.0,5551.0,30538.0,17.0,105714.0,38502111.0,54097030.0,25918907.0,25498887.0,2872155.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-04,MYS,Asia,Malaysia,2654474.0,4896.0,30574.0,36.0,90009.0,38592120.0,54169109.0,25922623.0,25503721.0,2936127.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-05,MYS,Asia,Malaysia,2658772.0,4298.0,30614.0,40.0,95103.0,38687223.0,54226446.0,25924791.0,25507143.0,2988296.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-06,MYS,Asia,Malaysia,2663034.0,4262.0,30652.0,38.0,160707.0,38847930.0,54328870.0,25930266.0,25514134.0,3078816.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-07,MYS,Asia,Malaysia,2667999.0,4965.0,30718.0,66.0,150222.0,38998152.0,54458356.0,25935401.0,25521431.0,3196226.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-08,MYS,Asia,Malaysia,2673019.0,5020.0,30746.0,28.0,146378.0,39144530.0,54588807.0,25940605.0,25528377.0,3314835.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-09,MYS,Asia,Malaysia,2678465.0,5446.0,30787.0,41.0,125643.0,39270173.0,54734842.0,25946023.0,25536750.0,3447549.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-10,MYS,Asia,Malaysia,2683523.0,5058.0,30831.0,44.0,114804.0,39384977.0,54863197.0,25950264.0,25544237.0,3564511.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-11,MYS,Asia,Malaysia,2688149.0,4626.0,30862.0,31.0,91468.0,39476445.0,54937079.0,25951806.0,25547128.0,3634070.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-12,MYS,Asia,Malaysia,2691639.0,3490.0,30879.0,17.0,105059.0,39581504.0,55006694.0,25953431.0,25549659.0,3699682.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-13,MYS,Asia,Malaysia,2695143.0,3504.0,30908.0,29.0,160361.0,39741865.0,55140484.0,25957729.0,25555213.0,3823829.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-14,MYS,Asia,Malaysia,2699240.0,4097.0,30956.0,48.0,137400.0,39879265.0,55306959.0,25962146.0,25560842.0,3980537.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-15,MYS,Asia,Malaysia,2703140.0,3900.0,30989.0,33.0,147261.0,40026526.0,55481546.0,25966761.0,25566663.0,4145064.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-16,MYS,Asia,Malaysia,2707402.0,4262.0,31026.0,37.0,125197.0,40151723.0,55658857.0,25971460.0,25573272.0,4311327.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-17,MYS,Asia,Malaysia,2711764.0,4362.0,31044.0,18.0,109490.0,40261213.0,55824112.0,25974744.0,25578409.0,4468363.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-18,MYS,Asia,Malaysia,2715847.0,4083.0,31073.0,29.0,93521.0,40354734.0,55897877.0,25976109.0,25580746.0,4538630.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-19,MYS,Asia,Malaysia,2718955.0,3108.0,31092.0,19.0,91934.0,40446668.0,55978853.0,25977729.0,25582976.0,4616050.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-20,MYS,Asia,Malaysia,2721544.0,2589.0,31135.0,43.0,145232.0,40591900.0,56128320.0,25981325.0,25587710.0,4757401.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-21,MYS,Asia,Malaysia,2724684.0,3140.0,31192.0,57.0,138749.0,40730649.0,56300200.0,25984797.0,25592456.0,4921238.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-22,MYS,Asia,Malaysia,2728203.0,3519.0,31221.0,29.0,131410.0,40862059.0,56481706.0,25988373.0,25597455.0,5094453.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-23,MYS,Asia,Malaysia,2731713.0,3510.0,31265.0,44.0,116484.0,40978543.0,56663545.0,25992180.0,25603060.0,5267071.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-24,MYS,Asia,Malaysia,2735241.0,3528.0,31290.0,25.0,100062.0,41078605.0,56807744.0,25994544.0,25607196.0,5404875.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-25,MYS,Asia,Malaysia,2738401.0,3160.0,31315.0,25.0,83398.0,41162003.0,56834000.0,25995165.0,25608622.0,5429177.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-26,MYS,Asia,Malaysia,2741179.0,2778.0,31334.0,19.0,86301.0,41248304.0,56899677.0,25996097.0,25610170.0,5492433.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-27,MYS,Asia,Malaysia,2743936.0,2757.0,31369.0,35.0,140337.0,41388641.0,57032425.0,25999634.0,25615608.0,5616403.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-28,MYS,Asia,Malaysia,2746833.0,2897.0,31392.0,23.0,129968.0,41518609.0,57189790.0,26003319.0,25620681.0,5765214.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-29,MYS,Asia,Malaysia,2750516.0,3683.0,31428.0,36.0,126120.0,41644729.0,57379857.0,26006980.0,25625948.0,5946575.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-30,MYS,Asia,Malaysia,2754513.0,3997.0,31462.0,34.0,108486.0,41753215.0,57589970.0,26010631.0,25631003.0,6148153.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-12-31,MYS,Asia,Malaysia,2758086.0,3573.0,31487.0,25.0,92525.0,41845740.0,57775366.0,26013676.0,25635685.0,6326107.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-01,MYS,Asia,Malaysia,2761472.0,3386.0,31513.0,26.0,71687.0,41917427.0,57817282.0,26014264.0,25636558.0,6366630.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-02,MYS,Asia,Malaysia,2764354.0,2882.0,31532.0,19.0,90753.0,42008180.0,57912961.0,26015651.0,25638048.0,6459553.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-03,MYS,Asia,Malaysia,2767044.0,2690.0,31560.0,28.0,152371.0,42160551.0,58125017.0,26018634.0,25642150.0,6664690.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-04,MYS,Asia,Malaysia,2769886.0,2842.0,31591.0,31.0,141017.0,42301568.0,58369730.0,26021789.0,25646327.0,6902327.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-05,MYS,Asia,Malaysia,2773156.0,3270.0,31609.0,18.0,128731.0,42430299.0,58618344.0,26024858.0,25650569.0,7143898.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-06,MYS,Asia,Malaysia,2776699.0,3543.0,31628.0,19.0,111746.0,42542045.0,58874677.0,26028063.0,25655349.0,7392499.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-07,MYS,Asia,Malaysia,2780080.0,3381.0,31644.0,16.0,106282.0,42648327.0,59094737.0,26030912.0,25658926.0,7606303.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-08,MYS,Asia,Malaysia,2783331.0,3251.0,31655.0,11.0,93239.0,42741566.0,59221352.0,26032268.0,25660180.0,7730413.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-09,MYS,Asia,Malaysia,2786219.0,2888.0,31678.0,23.0,101815.0,42843381.0,59333085.0,26033433.0,25661782.0,7839632.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-10,MYS,Asia,Malaysia,2788860.0,2641.0,31696.0,18.0,144543.0,42987924.0,59559348.0,26035803.0,25665208.0,8060315.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-11,MYS,Asia,Malaysia,2792035.0,3175.0,31723.0,27.0,120485.0,43108409.0,59816020.0,26038068.0,25668481.0,8311526.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-12,MYS,Asia,Malaysia,2795233.0,3198.0,31738.0,15.0,117607.0,43226016.0,60074948.0,26040301.0,25671854.0,8565037.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-13,MYS,Asia,Malaysia,2798917.0,3684.0,31750.0,12.0,82953.0,43308969.0,60345010.0,26042614.0,25675408.0,8829348.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-14,MYS,Asia,Malaysia,2802263.0,3346.0,31762.0,12.0,120940.0,43429909.0,60583696.0,26044473.0,25677697.0,9063976.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-15,MYS,Asia,Malaysia,2805337.0,3074.0,31781.0,19.0,87874.0,43517783.0,60752870.0,26045718.0,25678613.0,9231212.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-16,MYS,Asia,Malaysia,2808347.0,3010.0,31793.0,12.0,87711.0,43605494.0,60901165.0,26046631.0,25679489.0,9377764.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-17,MYS,Asia,Malaysia,2810689.0,2342.0,31809.0,16.0,143937.0,43749431.0,61147821.0,26048730.0,25682724.0,9619221.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-18,MYS,Asia,Malaysia,2813934.0,3245.0,31818.0,9.0,105366.0,43854797.0,61279993.0,26049859.0,25684257.0,9748786.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-19,MYS,Asia,Malaysia,2817163.0,3229.0,31831.0,13.0,127334.0,43982131.0,61552943.0,26052280.0,25688905.0,10015068.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-20,MYS,Asia,Malaysia,2820927.0,3764.0,31853.0,22.0,129217.0,44111348.0,61804332.0,26054204.0,25692486.0,10261094.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-21,MYS,Asia,Malaysia,2824973.0,4046.0,31869.0,16.0,102443.0,44213791.0,62000915.0,26055760.0,25695357.0,10453331.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-22,MYS,Asia,Malaysia,2829089.0,4116.0,31882.0,13.0,95131.0,44308922.0,62160477.0,26056860.0,25696132.0,10611078.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-23,MYS,Asia,Malaysia,2832945.0,3856.0,31892.0,10.0,96406.0,44405328.0,62294032.0,26057776.0,25697171.0,10742775.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-24,MYS,Asia,Malaysia,2836159.0,3214.0,31902.0,10.0,150638.0,44555966.0,62501252.0,26059921.0,25700086.0,10945169.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-25,MYS,Asia,Malaysia,2840225.0,4066.0,31918.0,16.0,123851.0,44679817.0,62719192.0,26062177.0,25702928.0,11158089.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-26,MYS,Asia,Malaysia,2844969.0,4744.0,31930.0,12.0,141643.0,44821460.0,62931182.0,26063985.0,25705525.0,11365800.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-27,MYS,Asia,Malaysia,2850408.0,5439.0,31940.0,10.0,120578.0,44942038.0,63139453.0,26065842.0,25708362.0,11569554.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-28,MYS,Asia,Malaysia,2855930.0,5522.0,31952.0,12.0,106826.0,45048864.0,63321695.0,26067650.0,25711013.0,11747489.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-29,MYS,Asia,Malaysia,2861069.0,5139.0,31957.0,5.0,91864.0,45140728.0,63421599.0,26068441.0,25711990.0,11845674.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-30,MYS,Asia,Malaysia,2865984.0,4915.0,31965.0,8.0,87466.0,45228194.0,63502269.0,26069015.0,25712778.0,11925038.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-01-31,MYS,Asia,Malaysia,2870758.0,4774.0,31978.0,13.0,106726.0,45334920.0,63600444.0,26070028.0,25714445.0,12020585.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-01,MYS,Asia,Malaysia,2876324.0,5566.0,31985.0,7.0,77646.0,45412566.0,63629748.0,26070272.0,25714783.0,12049340.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-02,MYS,Asia,Malaysia,2882060.0,5736.0,31992.0,7.0,81384.0,45493950.0,63660285.0,26070610.0,25715266.0,12079136.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-03,MYS,Asia,Malaysia,2887780.0,5720.0,32000.0,8.0,135028.0,45628978.0,63763491.0,26073239.0,25718020.0,12177068.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-04,MYS,Asia,Malaysia,2895014.0,7234.0,32011.0,11.0,134443.0,45763421.0,63855576.0,26076018.0,25719848.0,12264583.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-05,MYS,Asia,Malaysia,2904131.0,9117.0,32025.0,14.0,134849.0,45898270.0,63930280.0,26091976.0,25720701.0,12322560.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-06,MYS,Asia,Malaysia,2914220.0,10089.0,32034.0,9.0,150558.0,46048828.0,64000956.0,26108540.0,25721519.0,12375913.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-07,MYS,Asia,Malaysia,2925254.0,11034.0,32043.0,9.0,251667.0,46300495.0,64123752.0,26118080.0,25723896.0,12486892.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-08,MYS,Asia,Malaysia,2939198.0,13944.0,32056.0,13.0,226392.0,46526887.0,64280040.0,26128958.0,25725541.0,12630746.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-09,MYS,Asia,Malaysia,2956332.0,17134.0,32065.0,9.0,255943.0,46782830.0,64449256.0,26143494.0,25727777.0,12783375.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-10,MYS,Asia,Malaysia,2975422.0,19090.0,32075.0,10.0,237436.0,47020266.0,64626205.0,26162188.0,25729730.0,12939810.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-11,MYS,Asia,Malaysia,2996361.0,20939.0,32099.0,24.0,210889.0,47231155.0,64789040.0,26183274.0,25731444.0,13079976.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-12,MYS,Asia,Malaysia,3019163.0,22802.0,32114.0,15.0,196305.0,47427460.0,64935336.0,26223224.0,25732278.0,13185593.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-13,MYS,Asia,Malaysia,3040235.0,21072.0,32125.0,11.0,200126.0,47627586.0,65055740.0,26259033.0,25733085.0,13269481.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-14,MYS,Asia,Malaysia,3064575.0,24340.0,32149.0,24.0,280867.0,47908453.0,65207723.0,26298267.0,25734737.0,13380783.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-15,MYS,Asia,Malaysia,3083683.0,19108.0,32180.0,31.0,279995.0,48188448.0,65364573.0,26341195.0,25736634.0,13493052.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2022-02-16,MYS,Asia,Malaysia,3111514.0,27831.0,32201.0,21.0,283270.0,48471718.0,65531018.0,26387019.0,25738352.0,13612179.0,32776195.0,29.9,6.293,3.407,1.0,42.4
2021-11-16,MDV,Asia,Maldives,90117.0,118.0,247.0,0.0,3349.0,1692619.0,761976.0,395195.0,361391.0,5390.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-17,MDV,Asia,Maldives,90266.0,149.0,248.0,1.0,4045.0,1696664.0,762498.0,395233.0,361635.0,5630.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-18,MDV,Asia,Maldives,90340.0,74.0,248.0,0.0,3303.0,1699967.0,763252.0,395302.0,361941.0,6009.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-21,MDV,Asia,Maldives,90725.0,124.0,248.0,0.0,4242.0,1709189.0,764421.0,395373.0,362326.0,6722.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-22,MDV,Asia,Maldives,90821.0,96.0,248.0,0.0,4083.0,1713272.0,765229.0,395419.0,362517.0,7293.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-23,MDV,Asia,Maldives,90944.0,123.0,248.0,0.0,3516.0,1716788.0,766159.0,395470.0,362742.0,7947.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-25,MDV,Asia,Maldives,91122.0,76.0,248.0,0.0,4441.0,1725529.0,767794.0,395586.0,363150.0,9058.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-27,MDV,Asia,Maldives,91350.0,76.0,248.0,0.0,3820.0,1733475.0,768490.0,395622.0,363310.0,9558.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-28,MDV,Asia,Maldives,91464.0,114.0,248.0,0.0,3806.0,1737281.0,769583.0,395672.0,363580.0,10331.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-11-30,MDV,Asia,Maldives,91650.0,107.0,250.0,0.0,3561.0,1745006.0,772056.0,395781.0,364082.0,12193.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-01,MDV,Asia,Maldives,91750.0,100.0,251.0,1.0,3696.0,1748702.0,772883.0,395807.0,364229.0,12847.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-02,MDV,Asia,Maldives,91893.0,143.0,251.0,0.0,4383.0,1753085.0,774438.0,395879.0,364402.0,14157.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-04,MDV,Asia,Maldives,92095.0,102.0,253.0,2.0,3818.0,1760672.0,775843.0,395907.0,364520.0,15416.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-05,MDV,Asia,Maldives,92211.0,116.0,254.0,1.0,4179.0,1764851.0,776498.0,395956.0,364692.0,15850.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-06,MDV,Asia,Maldives,92368.0,157.0,255.0,1.0,3693.0,1768544.0,777331.0,396004.0,364814.0,16513.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-07,MDV,Asia,Maldives,92501.0,133.0,255.0,0.0,3986.0,1772530.0,778312.0,396066.0,365046.0,17200.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-09,MDV,Asia,Maldives,92754.0,125.0,255.0,0.0,3701.0,1780235.0,780425.0,396146.0,365332.0,18947.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-11,MDV,Asia,Maldives,93064.0,218.0,257.0,1.0,4246.0,1788847.0,781076.0,396162.0,365482.0,19432.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-12,MDV,Asia,Maldives,93119.0,55.0,258.0,1.0,4150.0,1792997.0,781907.0,396207.0,365604.0,20096.0,543620.0,30.6,4.12,2.875,2.1,55.0
2021-12-13,MDV,Asia,Maldives,93246.0,127.0,258.0,0.0,4110.0,1797107.0,782632.0,396254.0,365725.0,20653.0,543620.0,30.6,4.12,2.875,2.1,55.0
